"country","commodity","indicator","Unit","Date","Value"
"Togo","1.1.8.1. Coffee, green","Production on area harvested (Tons)","Tons","2022","25132.3493909927"
"Togo","1.1.8.1. Coffee, green","Imports (Tons)","","2000","1040"
"Togo","1.1.8.1. Coffee, green","Imports (Tons)","","2001","1"
"Togo","1.1.8.1. Coffee, green","Imports (Tons)","","2002","55"
"Togo","1.1.8.1. Coffee, green","Imports (Tons)","","2003","55"
"Togo","1.1.8.1. Coffee, green","Imports (Tons)","","2004","31"
"Togo","1.1.8.1. Coffee, green","Imports (Tons)","","2005","7"
"Togo","1.1.8.1. Coffee, green","Imports (Tons)","","2006","7"
"Togo","1.1.8.1. Coffee, green","Imports (Tons)","","2007","72"
"Togo","1.1.8.1. Coffee, green","Imports (Tons)","","2008","5"
"Togo","1.1.8.1. Coffee, green","Imports (Tons)","","2009","1"
"Togo","1.1.8.1. Coffee, green","Imports (Tons)","","2010","16"
"Togo","1.1.8.1. Coffee, green","Imports (Tons)","","2011","15"
"Togo","1.1.8.1. Coffee, green","Imports (Tons)","","2012","41"
"Togo","1.1.8.1. Coffee, green","Imports (Tons)","","2013","21"
"Togo","1.1.8.1. Coffee, green","Imports (Tons)","","2014","39"
"Togo","1.1.8.1. Coffee, green","Imports (Tons)","","2015","13"
"Togo","1.1.8.1. Coffee, green","Imports (Tons)","","2016","12"
"Togo","1.1.8.1. Coffee, green","Imports (Tons)","","2017","78"
"Togo","1.1.8.1. Coffee, green","Imports (Tons)","","2018","2"
"Togo","1.1.8.1. Coffee, green","Imports (Tons)","","2019","4"
"Togo","1.1.8.1. Coffee, green","Imports (Tons)","","2020","0"
"Togo","1.1.8.1. Coffee, green","Imports (Tons)","","2022","126.659"
"Togo","1.1.8.1. Coffee, green","Exports (Tons)","Tons","2008","4396"
"Togo","1.1.8.1. Coffee, green","Exports (Tons)","Tons","2009","4659"
"Togo","1.1.8.1. Coffee, green","Exports (Tons)","Tons","2010","10621"
"Togo","1.1.8.1. Coffee, green","Exports (Tons)","Tons","2011","11883"
"Togo","1.1.8.1. Coffee, green","Exports (Tons)","Tons","2012","3986"
"Togo","1.1.8.1. Coffee, green","Exports (Tons)","Tons","2013","4564"
"Togo","1.1.8.1. Coffee, green","Exports (Tons)","Tons","2014","7864"
"Togo","1.1.8.1. Coffee, green","Exports (Tons)","Tons","2015","10849"
"Togo","1.1.8.1. Coffee, green","Exports (Tons)","Tons","2016","4202"
"Togo","1.1.8.1. Coffee, green","Exports (Tons)","Tons","2017","1940"
"Togo","1.1.8.1. Coffee, green","Exports (Tons)","Tons","2022","5154.12"
"Togo","1.1.8.2. Cocoa beans","Area planted (Ha)","Ha","2012","25334.5117"
"Togo","1.1.8.2. Cocoa beans","Area planted (Ha)","Ha","2013","21842.72221"
"Togo","1.1.8.2. Cocoa beans","Area planted (Ha)","Ha","2014","23041"
"Togo","1.1.8.2. Cocoa beans","Area planted (Ha)","Ha","2015","23747.1"
"Togo","1.1.8.2. Cocoa beans","Area planted (Ha)","Ha","2016","24458.34"
"Togo","1.1.8.2. Cocoa beans","Area planted (Ha)","Ha","2017","25863.11939"
"Togo","1.1.8.2. Cocoa beans","Area planted (Ha)","Ha","2018","26356.66255"
"Togo","1.1.8.2. Cocoa beans","Area planted (Ha)","Ha","2019","26465.742914384"
"Togo","1.1.8.2. Cocoa beans","Area planted (Ha)","Ha","2020","27209.505094549"
"Togo","1.1.8.2. Cocoa beans","Area planted (Ha)","Ha","2021","27400"
"Togo","1.1.8.2. Cocoa beans","Area planted (Ha)","Ha","2022","27426.7763061791"
"Togo","1.1.8.2. Cocoa beans","Area harvested (Ha)","Ha","2012","25334.5117"
"Togo","1.1.8.2. Cocoa beans","Area harvested (Ha)","Ha","2013","21842.72221"
"Togo","1.1.8.2. Cocoa beans","Area harvested (Ha)","Ha","2014","23041"
"Togo","1.1.8.2. Cocoa beans","Area harvested (Ha)","Ha","2015","23747.1"
"Togo","1.1.8.2. Cocoa beans","Area harvested (Ha)","Ha","2016","24458.34"
"Togo","1.1.8.2. Cocoa beans","Area harvested (Ha)","Ha","2017","25863.11939"
"Togo","1.1.8.2. Cocoa beans","Area harvested (Ha)","Ha","2018","26356.66255"
"Togo","1.1.8.2. Cocoa beans","Area harvested (Ha)","Ha","2019","26465.742914384"
"Togo","1.1.8.2. Cocoa beans","Area harvested (Ha)","Ha","2020","27209.505094549"
"Togo","1.1.8.2. Cocoa beans","Area harvested (Ha)","Ha","2021","27400"
"Togo","1.1.8.2. Cocoa beans","Area harvested (Ha)","Ha","2022","27426.7763061791"
"Togo","1.1.8.2. Cocoa beans","Yield on area harvested (Kg/Ha)","KG/HA","2012","241.8045421"
"Togo","1.1.8.2. Cocoa beans","Yield on area harvested (Kg/Ha)","KG/HA","2013","321.3885126"
"Togo","1.1.8.2. Cocoa beans","Yield on area harvested (Kg/Ha)","KG/HA","2014","285.0570722"
"Togo","1.1.8.2. Cocoa beans","Yield on area harvested (Kg/Ha)","KG/HA","2015","437.3039234"
"Togo","1.1.8.2. Cocoa beans","Yield on area harvested (Kg/Ha)","KG/HA","2016","473.7402457"
"Togo","1.1.8.2. Cocoa beans","Yield on area harvested (Kg/Ha)","KG/HA","2017","475.1537742"
"Togo","1.1.8.2. Cocoa beans","Yield on area harvested (Kg/Ha)","KG/HA","2018","506.8344265"
"Togo","1.1.8.2. Cocoa beans","Yield on area harvested (Kg/Ha)","KG/HA","2019","580.14967364533"
"Togo","1.1.8.2. Cocoa beans","Yield on area harvested (Kg/Ha)","KG/HA","2020","581.174677195565"
"Togo","1.1.8.2. Cocoa beans","Yield on area harvested (Kg/Ha)","KG/HA","2021","581.174677195565"
"Togo","1.1.8.2. Cocoa beans","Yield on area harvested (Kg/Ha)","KG/HA","2022","640.652442508085"
"Togo","1.1.8.2. Cocoa beans","Production on area harvested (Tons)","Tons","2000","6600"
"Togo","1.1.8.2. Cocoa beans","Production on area harvested (Tons)","Tons","2001","10200"
"Togo","1.1.8.2. Cocoa beans","Production on area harvested (Tons)","Tons","2002","7500"
"Togo","1.1.8.2. Cocoa beans","Production on area harvested (Tons)","Tons","2003","5100"
"Togo","1.1.8.2. Cocoa beans","Production on area harvested (Tons)","Tons","2012","6126"
"Togo","1.1.8.2. Cocoa beans","Production on area harvested (Tons)","Tons","2013","7020"
"Togo","1.1.8.2. Cocoa beans","Production on area harvested (Tons)","Tons","2014","6568"
"Togo","1.1.8.2. Cocoa beans","Production on area harvested (Tons)","Tons","2015","10384.7"
"Togo","1.1.8.2. Cocoa beans","Production on area harvested (Tons)","Tons","2016","11586.9"
"Togo","1.1.8.2. Cocoa beans","Production on area harvested (Tons)","Tons","2017","12288.95879"
"Togo","1.1.8.2. Cocoa beans","Production on area harvested (Tons)","Tons","2018","12674.43112"
"Togo","1.1.8.2. Cocoa beans","Production on area harvested (Tons)","Tons","2019","14567.8712536367"
"Togo","1.1.8.2. Cocoa beans","Production on area harvested (Tons)","Tons","2020","17083.9654616069"
"Togo","1.1.8.2. Cocoa beans","Production on area harvested (Tons)","Tons","2021","15700"
"Togo","1.1.8.2. Cocoa beans","Production on area harvested (Tons)","Tons","2022","17531.8216606671"
"Togo","1.1.8.2. Cocoa beans","Imports (Tons)","","2000","6"
"Togo","1.1.8.2. Cocoa beans","Imports (Tons)","","2001","0"
"Togo","1.1.8.2. Cocoa beans","Imports (Tons)","","2003","279"
"Togo","1.1.8.2. Cocoa beans","Imports (Tons)","","2005","845"
"Togo","1.1.8.2. Cocoa beans","Imports (Tons)","","2007","3"
"Togo","1.1.8.2. Cocoa beans","Imports (Tons)","","2008","18"
"Togo","1.1.8.2. Cocoa beans","Imports (Tons)","","2009","20"
"Togo","1.1.8.2. Cocoa beans","Imports (Tons)","","2011","5"
"Togo","1.1.8.2. Cocoa beans","Imports (Tons)","","2016","7"
"Togo","1.1.8.2. Cocoa beans","Imports (Tons)","","2017","33"
"Togo","1.1.8.2. Cocoa beans","Imports (Tons)","","2018","2"
"Togo","1.1.8.2. Cocoa beans","Imports (Tons)","","2022","41"
"Togo","1.1.8.2. Cocoa beans","Exports (Tons)","Tons","2008","25475"
"Togo","1.1.8.2. Cocoa beans","Exports (Tons)","Tons","2009","13077"
"Togo","1.1.8.2. Cocoa beans","Exports (Tons)","Tons","2010","12944"
"Togo","1.1.8.2. Cocoa beans","Exports (Tons)","Tons","2011","13478"
"Togo","1.1.8.2. Cocoa beans","Exports (Tons)","Tons","2012","6510"
"Togo","1.1.8.2. Cocoa beans","Exports (Tons)","Tons","2013","4431"
"Togo","1.1.8.2. Cocoa beans","Exports (Tons)","Tons","2014","9632"
"Togo","1.1.8.2. Cocoa beans","Exports (Tons)","Tons","2015","9721"
"Togo","1.1.8.2. Cocoa beans","Exports (Tons)","Tons","2016","4387"
"Togo","1.1.8.2. Cocoa beans","Exports (Tons)","Tons","2017","4903"
"Togo","1.1.8.2. Cocoa beans","Exports (Tons)","Tons","2022","10999.565"
"Togo","1.1.8.3. Tea","Imports (Tons)","","2000","19"
"Togo","1.1.8.3. Tea","Imports (Tons)","","2001","17"
"Togo","1.1.8.3. Tea","Imports (Tons)","","2002","39"
"Togo","1.1.8.3. Tea","Imports (Tons)","","2003","125"
"Togo","1.1.8.3. Tea","Imports (Tons)","","2004","135"
"Togo","1.1.8.3. Tea","Imports (Tons)","","2005","64"
"Togo","1.1.8.3. Tea","Imports (Tons)","","2006","2313"
"Togo","1.1.8.3. Tea","Imports (Tons)","","2007","194"
"Togo","1.1.8.3. Tea","Imports (Tons)","","2008","203"
"Togo","1.1.8.3. Tea","Imports (Tons)","","2009","366"
"Togo","1.1.8.3. Tea","Imports (Tons)","","2010","225"
"Togo","1.1.8.3. Tea","Imports (Tons)","","2011","249"
"Togo","1.1.8.3. Tea","Imports (Tons)","","2012","330"
"Togo","1.1.8.3. Tea","Imports (Tons)","","2013","227"
"Togo","1.1.8.3. Tea","Imports (Tons)","","2014","249"
"Togo","1.1.8.3. Tea","Imports (Tons)","","2015","214"
"Togo","1.1.8.3. Tea","Imports (Tons)","","2016","286"
"Togo","1.1.8.3. Tea","Imports (Tons)","","2017","367"
"Togo","1.1.8.3. Tea","Imports (Tons)","","2018","550"
"Togo","1.1.8.3. Tea","Imports (Tons)","","2019","656"
"Togo","1.1.8.3. Tea","Imports (Tons)","","2020","362"
"Togo","1.1.8.3. Tea","Imports (Tons)","","2022","1792.901"
"Togo","1.1.8.3. Tea","Exports (Tons)","","2000","0"
"Togo","1.1.8.3. Tea","Exports (Tons)","","2001","0"
"Togo","1.1.8.3. Tea","Exports (Tons)","","2002","0"
"Togo","1.1.8.3. Tea","Exports (Tons)","","2003","4"
"Togo","1.1.8.3. Tea","Exports (Tons)","","2004","3"
"Togo","1.1.8.3. Tea","Exports (Tons)","","2005","1"
"Togo","1.1.8.3. Tea","Exports (Tons)","","2006","41"
"Togo","1.1.8.3. Tea","Exports (Tons)","","2007","3"
"Togo","1.1.8.3. Tea","Exports (Tons)","","2008","266"
"Togo","1.1.8.3. Tea","Exports (Tons)","","2009","18"
"Togo","1.1.8.3. Tea","Exports (Tons)","","2010","4"
"Togo","1.1.8.3. Tea","Exports (Tons)","","2011","92"
"Togo","1.1.8.3. Tea","Exports (Tons)","","2012","106"
"Togo","1.1.8.3. Tea","Exports (Tons)","","2013","141"
"Togo","1.1.8.3. Tea","Exports (Tons)","","2014","83"
"Togo","1.1.8.3. Tea","Exports (Tons)","","2015","66"
"Togo","1.1.8.3. Tea","Exports (Tons)","","2016","33"
"Togo","1.1.8.3. Tea","Exports (Tons)","","2017","32"
"Togo","1.1.8.3. Tea","Exports (Tons)","","2018","96"
"Togo","1.1.8.3. Tea","Exports (Tons)","","2019","90"
"Togo","1.1.8.3. Tea","Exports (Tons)","","2020","51"
"Togo","1.1.8.3. Tea","Exports (Tons)","","2022","1057.108"
"Togo","1.1.9. Crop prospects","Precipitation (1 = Good, 2 = Medium, 3 = Poor)","","2002","2"
"Togo","1.1.9. Crop prospects","Precipitation (1 = Good, 2 = Medium, 3 = Poor)","","2003","2"
"Togo","1.1.9. Crop prospects","Precipitation (1 = Good, 2 = Medium, 3 = Poor)","","2004","2"
"Togo","1.1.9. Crop prospects","Precipitation (1 = Good, 2 = Medium, 3 = Poor)","","2005","2"
"Togo","1.1.9. Crop prospects","Precipitation (1 = Good, 2 = Medium, 3 = Poor)","","2006","2"
"Togo","1.1.9. Crop prospects","Precipitation (1 = Good, 2 = Medium, 3 = Poor)","","2007","2"
"Togo","1.1.9. Crop prospects","Precipitation (1 = Good, 2 = Medium, 3 = Poor)","","2008","2"
"Togo","1.1.9. Crop prospects","Precipitation (1 = Good, 2 = Medium, 3 = Poor)","","2009","2"
"Togo","1.1.9. Crop prospects","Precipitation (1 = Good, 2 = Medium, 3 = Poor)","","2010","2"
"Togo","1.1.9. Crop prospects","Precipitation (1 = Good, 2 = Medium, 3 = Poor)","","2011","2"
"Togo","1.1.9. Crop prospects","Precipitation (1 = Good, 2 = Medium, 3 = Poor)","","2012","2"
"Togo","1.1.9. Crop prospects","Precipitation (1 = Good, 2 = Medium, 3 = Poor)","","2013","2"
"Togo","1.1.9. Crop prospects","Precipitation (1 = Good, 2 = Medium, 3 = Poor)","","2014","1"
"Togo","1.1.9. Crop prospects","Precipitation (1 = Good, 2 = Medium, 3 = Poor)","","2015","2"
"Togo","1.1.9. Crop prospects","Precipitation (1 = Good, 2 = Medium, 3 = Poor)","","2016","1"
"Togo","1.1.9. Crop prospects","Precipitation (1 = Good, 2 = Medium, 3 = Poor)","","2017","2"
"Togo","1.1.9. Crop prospects","Weathering (1 = Severe, 2 = Moderate, 3 = Mild)","","2002","2"
"Togo","1.1.9. Crop prospects","Weathering (1 = Severe, 2 = Moderate, 3 = Mild)","","2003","2"
"Togo","1.1.9. Crop prospects","Weathering (1 = Severe, 2 = Moderate, 3 = Mild)","","2004","2"
"Togo","1.1.9. Crop prospects","Weathering (1 = Severe, 2 = Moderate, 3 = Mild)","","2005","2"
"Togo","1.1.9. Crop prospects","Weathering (1 = Severe, 2 = Moderate, 3 = Mild)","","2006","2"
"Togo","1.1.9. Crop prospects","Weathering (1 = Severe, 2 = Moderate, 3 = Mild)","","2007","2"
"Togo","1.1.9. Crop prospects","Weathering (1 = Severe, 2 = Moderate, 3 = Mild)","","2008","2"
"Togo","1.1.9. Crop prospects","Weathering (1 = Severe, 2 = Moderate, 3 = Mild)","","2009","2"
"Togo","1.1.9. Crop prospects","Weathering (1 = Severe, 2 = Moderate, 3 = Mild)","","2010","2"
"Togo","1.1.9. Crop prospects","Weathering (1 = Severe, 2 = Moderate, 3 = Mild)","","2011","2"
"Togo","1.1.9. Crop prospects","Weathering (1 = Severe, 2 = Moderate, 3 = Mild)","","2012","2"
"Togo","1.1.9. Crop prospects","Weathering (1 = Severe, 2 = Moderate, 3 = Mild)","","2013","2"
"Togo","1.1.9. Crop prospects","Weathering (1 = Severe, 2 = Moderate, 3 = Mild)","","2014","2"
"Togo","1.1.9. Crop prospects","Weathering (1 = Severe, 2 = Moderate, 3 = Mild)","","2015","3"
"Togo","1.1.9. Crop prospects","Weathering (1 = Severe, 2 = Moderate, 3 = Mild)","","2016","3"
"Togo","1.1.9. Crop prospects","Weathering (1 = Severe, 2 = Moderate, 3 = Mild)","","2017","3"
"Togo","1.1.9. Crop prospects","Crop condictions (1 = Good, 2 = Medium, 3 = Poor)","","2002","2"
"Togo","1.1.9. Crop prospects","Crop condictions (1 = Good, 2 = Medium, 3 = Poor)","","2003","2"
"Togo","1.1.9. Crop prospects","Crop condictions (1 = Good, 2 = Medium, 3 = Poor)","","2004","2"
"Togo","1.1.9. Crop prospects","Crop condictions (1 = Good, 2 = Medium, 3 = Poor)","","2005","2"
"Togo","1.1.9. Crop prospects","Crop condictions (1 = Good, 2 = Medium, 3 = Poor)","","2006","2"
"Togo","1.1.9. Crop prospects","Crop condictions (1 = Good, 2 = Medium, 3 = Poor)","","2007","2"
"Togo","1.1.9. Crop prospects","Crop condictions (1 = Good, 2 = Medium, 3 = Poor)","","2008","2"
"Togo","1.1.9. Crop prospects","Crop condictions (1 = Good, 2 = Medium, 3 = Poor)","","2009","2"
"Togo","1.1.9. Crop prospects","Crop condictions (1 = Good, 2 = Medium, 3 = Poor)","","2010","2"
"Togo","1.1.9. Crop prospects","Crop condictions (1 = Good, 2 = Medium, 3 = Poor)","","2011","2"
"Togo","1.1.9. Crop prospects","Crop condictions (1 = Good, 2 = Medium, 3 = Poor)","","2012","2"
"Togo","1.1.9. Crop prospects","Crop condictions (1 = Good, 2 = Medium, 3 = Poor)","","2013","2"
"Togo","1.1.9. Crop prospects","Crop condictions (1 = Good, 2 = Medium, 3 = Poor)","","2014","1"
"Togo","1.1.9. Crop prospects","Crop condictions (1 = Good, 2 = Medium, 3 = Poor)","","2015","2"
"Togo","1.1.9. Crop prospects","Crop condictions (1 = Good, 2 = Medium, 3 = Poor)","","2016","2"
"Togo","1.1.9. Crop prospects","Crop condictions (1 = Good, 2 = Medium, 3 = Poor)","","2017","2"
"Togo","1.2.1.1. Cattle","Annual Total (number)","Number","2001","278500"
"Togo","1.2.1.1. Cattle","Annual Total (number)","Number","2002","284300"
"Togo","1.2.1.1. Cattle","Annual Total (number)","Number","2003","285000"
"Togo","1.2.1.1. Cattle","Annual Total (number)","Number","2004","290000"
"Togo","1.2.1.1. Cattle","Annual Total (number)","Number","2005","300000"
"Togo","1.2.1.1. Cattle","Annual Total (number)","Number","2006","302400"
"Togo","1.2.1.1. Cattle","Annual Total (number)","Number","2007","302800"
"Togo","1.2.1.1. Cattle","Annual Total (number)","Number","2008","302500"
"Togo","1.2.1.1. Cattle","Annual Total (number)","Number","2009","307500"
"Togo","1.2.1.1. Cattle","Annual Total (number)","Number","2010","331145"
"Togo","1.2.1.1. Cattle","Annual Total (number)","Number","2011","341079"
"Togo","1.2.1.1. Cattle","Annual Total (number)","Number","2012","331145"
"Togo","1.2.1.1. Cattle","Annual Total (number)","Number","2013","341079"
"Togo","1.2.1.1. Cattle","Annual Total (number)","Number","2014","434102"
"Togo","1.2.1.1. Cattle","Annual Total (number)","Number","2015","441764"
"Togo","1.2.1.1. Cattle","Annual Total (number)","Number","2016","446182"
"Togo","1.2.1.1. Cattle","Annual Total (number)","Number","2017","450643"
"Togo","1.2.1.1. Cattle","Annual Total (number)","Number","2018","453088"
"Togo","1.2.1.1. Cattle","Annual Total (number)","Number","2019","459698"
"Togo","1.2.1.1. Cattle","Annual Total (number)","Number","2020","464299"
"Togo","1.2.1.1. Cattle","Annual Total (number)","Number","2021","473582"
"Togo","1.2.1.1. Cattle","Annual Total (number)","Number","2022","473632"
"Togo","1.2.1.1. Cattle","Birth numbers","Number","2010","309411"
"Togo","1.2.1.1. Cattle","Numbers slaughtered","Number","2014","43739"
"Togo","1.2.1.1. Cattle","Numbers slaughtered","Number","2015","44176"
"Togo","1.2.1.1. Cattle","Numbers slaughtered","Number","2016","44618"
"Togo","1.2.1.1. Cattle","Numbers slaughtered","Number","2017","45064"
"Togo","1.2.1.1. Cattle","Numbers slaughtered","Number","2022","47363.2"
"Togo","1.2.1.1. Cattle","Imports (number)","Number","2015","30000"
"Togo","1.2.1.1. Cattle","Imports (number)","Number","2022","15018"
"Togo","1.2.1.2. Sheep","Annual Total (number)","Number","2001","1112020"
"Togo","1.2.1.2. Sheep","Annual Total (number)","Number","2002","1079261"
"Togo","1.2.1.2. Sheep","Annual Total (number)","Number","2003","1093220"
"Togo","1.2.1.2. Sheep","Annual Total (number)","Number","2004","1233750"
"Togo","1.2.1.2. Sheep","Annual Total (number)","Number","2005","1500000"
"Togo","1.2.1.2. Sheep","Annual Total (number)","Number","2006","1570500"
"Togo","1.2.1.2. Sheep","Annual Total (number)","Number","2007","1582900"
"Togo","1.2.1.2. Sheep","Annual Total (number)","Number","2008","1583000"
"Togo","1.2.1.2. Sheep","Annual Total (number)","Number","2009","1657400"
"Togo","1.2.1.2. Sheep","Annual Total (number)","Number","2010","1918193"
"Togo","1.2.1.2. Sheep","Annual Total (number)","Number","2011","2014102"
"Togo","1.2.1.2. Sheep","Annual Total (number)","Number","2012","1918193"
"Togo","1.2.1.2. Sheep","Annual Total (number)","Number","2013","2014102"
"Togo","1.2.1.2. Sheep","Annual Total (number)","Number","2014","3823504"
"Togo","1.2.1.2. Sheep","Annual Total (number)","Number","2015","4506488"
"Togo","1.2.1.2. Sheep","Annual Total (number)","Number","2016","1403845"
"Togo","1.2.1.2. Sheep","Annual Total (number)","Number","2017","1488083"
"Togo","1.2.1.2. Sheep","Annual Total (number)","Number","2018","1552087"
"Togo","1.2.1.2. Sheep","Annual Total (number)","Number","2019","1672011"
"Togo","1.2.1.2. Sheep","Annual Total (number)","Number","2020","1772331"
"Togo","1.2.1.2. Sheep","Annual Total (number)","Number","2021","1878669"
"Togo","1.2.1.2. Sheep","Annual Total (number)","Number","2022","1991392"
"Togo","1.2.1.2. Sheep","Females (number)","","2022","995696"
"Togo","1.2.1.2. Sheep","Birth numbers","Number","2010","1699646"
"Togo","1.2.1.2. Sheep","Birth numbers","Number","2022","119483.52"
"Togo","1.2.1.2. Sheep","Numbers slaughtered","Number","2014","274874"
"Togo","1.2.1.2. Sheep","Numbers slaughtered","Number","2015","291365"
"Togo","1.2.1.2. Sheep","Numbers slaughtered","Number","2016","308847"
"Togo","1.2.1.2. Sheep","Numbers slaughtered","Number","2017","327378"
"Togo","1.2.1.2. Sheep","Numbers slaughtered","Number","2022","438106.24"
"Togo","1.2.1.2. Sheep","Imports (number)","Number","2015","40000"
"Togo","1.2.1.3. Pigs","Annual Total (number)","Number","2001","251000"
"Togo","1.2.1.3. Pigs","Annual Total (number)","Number","2002","272200"
"Togo","1.2.1.3. Pigs","Annual Total (number)","Number","2003","270000"
"Togo","1.2.1.3. Pigs","Annual Total (number)","Number","2004","285000"
"Togo","1.2.1.3. Pigs","Annual Total (number)","Number","2005","300000"
"Togo","1.2.1.3. Pigs","Annual Total (number)","Number","2006","308100"
"Togo","1.2.1.3. Pigs","Annual Total (number)","Number","2007","305400"
"Togo","1.2.1.3. Pigs","Annual Total (number)","Number","2008","301500"
"Togo","1.2.1.3. Pigs","Annual Total (number)","Number","2009","308500"
"Togo","1.2.1.3. Pigs","Annual Total (number)","Number","2010","330870"
"Togo","1.2.1.3. Pigs","Annual Total (number)","Number","2011","339142"
"Togo","1.2.1.3. Pigs","Annual Total (number)","Number","2012","330870"
"Togo","1.2.1.3. Pigs","Annual Total (number)","Number","2013","339142"
"Togo","1.2.1.3. Pigs","Annual Total (number)","Number","2014","958531"
"Togo","1.2.1.3. Pigs","Annual Total (number)","Number","2015","1002819"
"Togo","1.2.1.3. Pigs","Annual Total (number)","Number","2016","1022876"
"Togo","1.2.1.3. Pigs","Annual Total (number)","Number","2017","1043336"
"Togo","1.2.1.3. Pigs","Annual Total (number)","Number","2018","1057079"
"Togo","1.2.1.3. Pigs","Annual Total (number)","Number","2019","1085484"
"Togo","1.2.1.3. Pigs","Annual Total (number)","Number","2020","1107194"
"Togo","1.2.1.3. Pigs","Annual Total (number)","Number","2021","1129336"
"Togo","1.2.1.3. Pigs","Annual Total (number)","Number","2022","1151925"
"Togo","1.2.1.3. Pigs","Females (number)","","2022","575962.5"
"Togo","1.2.1.3. Pigs","Birth numbers","Number","2010","310712"
"Togo","1.2.1.3. Pigs","Numbers slaughtered","Number","2014","589893"
"Togo","1.2.1.3. Pigs","Numbers slaughtered","Number","2015","601691"
"Togo","1.2.1.3. Pigs","Numbers slaughtered","Number","2016","613727"
"Togo","1.2.1.3. Pigs","Numbers slaughtered","Number","2017","626002"
"Togo","1.2.1.3. Pigs","Numbers slaughtered","Number","2022","691155"
"Togo","1.2.1.4. Goats","Annual Total (number)","Number","2001","1253980"
"Togo","1.2.1.4. Goats","Annual Total (number)","Number","2002","1217039"
"Togo","1.2.1.4. Goats","Annual Total (number)","Number","2003","1232780"
"Togo","1.2.1.4. Goats","Annual Total (number)","Number","2004","1391250"
"Togo","1.2.1.4. Goats","Annual Total (number)","Number","2005","1700000"
"Togo","1.2.1.4. Goats","Annual Total (number)","Number","2006","1770000"
"Togo","1.2.1.4. Goats","Annual Total (number)","Number","2007","1780000"
"Togo","1.2.1.4. Goats","Annual Total (number)","Number","2008","1781000"
"Togo","1.2.1.4. Goats","Annual Total (number)","Number","2009","1870000"
"Togo","1.2.1.4. Goats","Annual Total (number)","Number","2010","2164785"
"Togo","1.2.1.4. Goats","Annual Total (number)","Number","2011","2273024"
"Togo","1.2.1.4. Goats","Annual Total (number)","Number","2012","2164785"
"Togo","1.2.1.4. Goats","Annual Total (number)","Number","2013","2273024"
"Togo","1.2.1.4. Goats","Annual Total (number)","Number","2014","2946395"
"Togo","1.2.1.4. Goats","Annual Total (number)","Number","2015","3182106"
"Togo","1.2.1.4. Goats","Annual Total (number)","Number","2016","3436675"
"Togo","1.2.1.4. Goats","Annual Total (number)","Number","2017","3711611"
"Togo","1.2.1.4. Goats","Annual Total (number)","Number","2018","3944963"
"Togo","1.2.1.4. Goats","Annual Total (number)","Number","2019","4329228"
"Togo","1.2.1.4. Goats","Annual Total (number)","Number","2020","4675560"
"Togo","1.2.1.4. Goats","Annual Total (number)","Number","2021","5049604"
"Togo","1.2.1.4. Goats","Annual Total (number)","Number","2022","5453572"
"Togo","1.2.1.4. Goats","Females (number)","","2022","2726786"
"Togo","1.2.1.4. Goats","Birth numbers","Number","2010","1915516"
"Togo","1.2.1.4. Goats","Birth numbers","Number","2022","327214.32"
"Togo","1.2.1.4. Goats","Numbers slaughtered","Number","2014","648207"
"Togo","1.2.1.4. Goats","Numbers slaughtered","Number","2015","700064"
"Togo","1.2.1.4. Goats","Numbers slaughtered","Number","2016","756069"
"Togo","1.2.1.4. Goats","Numbers slaughtered","Number","2017","816554"
"Togo","1.2.1.4. Goats","Numbers slaughtered","Number","2022","1199785.84"
"Togo","1.2.1.5. Chickens","Annual Total (number)","Number","2001","3164063"
"Togo","1.2.1.5. Chickens","Annual Total (number)","Number","2002","4218750"
"Togo","1.2.1.5. Chickens","Annual Total (number)","Number","2003","5625000"
"Togo","1.2.1.5. Chickens","Annual Total (number)","Number","2004","7500000"
"Togo","1.2.1.5. Chickens","Annual Total (number)","Number","2005","10000000"
"Togo","1.2.1.5. Chickens","Annual Total (number)","Number","2006","10410000"
"Togo","1.2.1.5. Chickens","Annual Total (number)","Number","2007","10836000"
"Togo","1.2.1.5. Chickens","Annual Total (number)","Number","2008","10706000"
"Togo","1.2.1.5. Chickens","Annual Total (number)","Number","2009","13878000"
"Togo","1.2.1.5. Chickens","Annual Total (number)","Number","2010","17379360"
"Togo","1.2.1.5. Chickens","Annual Total (number)","Number","2011","18769709"
"Togo","1.2.1.5. Chickens","Annual Total (number)","Number","2012","17379360"
"Togo","1.2.1.5. Chickens","Annual Total (number)","Number","2013","18769709"
"Togo","1.2.1.5. Chickens","Annual Total (number)","Number","2014","18153557"
"Togo","1.2.1.5. Chickens","Annual Total (number)","Number","2015","19329034"
"Togo","1.2.1.5. Chickens","Annual Total (number)","Number","2016","20875358"
"Togo","1.2.1.5. Chickens","Annual Total (number)","Number","2017","22545385"
"Togo","1.2.1.5. Chickens","Annual Total (number)","Number","2018","23934123"
"Togo","1.2.1.5. Chickens","Annual Total (number)","Number","2019","26296936"
"Togo","1.2.1.5. Chickens","Annual Total (number)","Number","2020","28400693"
"Togo","1.2.1.5. Chickens","Annual Total (number)","Number","2021","30672748"
"Togo","1.2.1.5. Chickens","Annual Total (number)","Number","2022","33126571"
"Togo","1.2.1.5. Chickens","Females (number)","","2022","6625314.2"
"Togo","1.2.1.5. Chickens","Birth numbers","Number","2010","15148557"
